"went","lunch","pretty","","work","crowd","","food","good","jazz","music","blaring","asked","","different","times","turn","talk","pass","messages","around","table","pretty","","wouldnt","recommend","want","talk","want","bring","someone","really","want","talk","just","","","","","","","","","","","","","","","","","","","",""
"owners","coleone's","please","accept","review","chance","change","lose","business","love","pizza","continued","come","even","though","service","terrible","last","time","however","seemed","order","gotten","rushed","cooked","pizza","take","","","issues","lose","regular","customers","","","","","","","","","","","","","","","","","","","","","",""
"worst","twin","peaks","ever","handful","state","terrible","service","took","forever","","drinks","check","luckily","michelle","save","","make","slack","girls","come","back","location","though","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nothing","good","except","open","","","stuff","needed","priced","higher","times","cashiers","return","exact","change","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","changed","french","fries","awful","used","best","fries","terribly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","large","chain","limited","gluten","free","menu","wait","staff","","gluten","enough","said","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mediocre","best","flavor","tiki","masala","bland","really","wish","","love","spices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nice","store","really","","restrooms","ashamed","","notch","grocery","store","","station","restroom","makes","wonder","back","room","kitchen","looks","like","next","time","","publix's","across","street","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"work","close","diner","tried","different","dishes","atleast","three","different","days","didnt","like","food","quality","quite","","dont","know","manage","","many","customers","lunch","chicken","roll","tried","","beef","burger","terrible","","","","","","","","","","","","","","","","","","","","","","","","",""
"really","impressed","place","think","plateau","standards","","better","places","grab","coffee","sandwich","within","feet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","good","food","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"better","subway","","","really","vietsub","place","subs","pretty","bland","even","ordering","sate","pretty","clean","place","point","going","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"place","solid","","renos","pretty","nice","plenty","","watching","games","lots","space","","food","","","","slow","","menu","cooks","","heard","cursing","back","anyone","choose","spot","choices","","","","","","","","","","","","","","","","","","","","","","","","","",""
"like","wendy's","","good","interior","","chicken","","good","clearly","worst","wendy's","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"equipment","weeks","manager","tells","sure","fixed","also","anyone","racked","weights","great","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"took","nieces","birthday","cupcakes","went","late","","around","","selection","pretty","limited","perhaps","earlier","","vanilla","chocolate","","fruit","varieties","found","cupcakes","sweet","flavors","lacking","however","cake","moist","like","offered","cupcakes","raise","money","lebron","","doubt","return","though","cupcakes","just","hoping","","","","","","","","","","","","","",""
"ordering","online","","best","option","pizza","tastes","like","typical","pizza","nothing","complain","worst","thing","","domino's","","updating","online","tracker","also","","long","pizza","take","ready","also","extremely","","wait","","hour","half","even","ordering","online","","","","","","","","","","","","","","","","","","",""
"","favorite","spot","vegas","changed","service","food","menu","offerings","longer","","","moved","order","first","format","solve","problems","creates","lesser","","income","servers","took","potato","knish","menu","","move","chicken","soup","really","","","good","matzoh","balls","well","lost","customer","unless","change","back","","","york","","","","","","","","",""
"typical","tempe","","generic","","name","likely","name","describes","","place","wander","remember","much","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
