Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2018,5,Utah,Food,Salmonella enterica,Typhimurium,Suspected,Restaurant - Buffet,3,0,3,0,3,lettuce,lettuce,Vegetable Row Crops,,,,,
2018,5,Virginia,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),22,0,22,0,22,turkey sandwich; pasta salad; mustard,turkey,Turkey,,,,,
2018,6,Minnesota,Food,Norovirus Genogroup I,GI.P2 - GI.2,Confirmed,Restaurant - Sit-down dining,30,0,30,0,30,,,,,,,,
2018,2,Michigan,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - other or unknown type",2,0,2,0,2,,,,,,,,
2018,4,Michigan,Food,Hepatitis A,,Confirmed,Restaurant - Sit-down dining,2,1,2,0,2,,,,,,,,
2018,4,Michigan,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2018,6,Oregon,Food,Sapovirus,,Suspected,Restaurant - other or unknown type,26,0,26,0,26,,,,,,,,
2017,12,California,Food,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,16,0,16,0,16,,,,,,,,
2016,12,California,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,steak tartar,,Multiple,,,,,
2017,5,California,Food,,,,Caterer (food prepared off-site from where served),12,0,0,0,12,rice,,Grains-Beans,,,,,
2017,2,California,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,3,0,2,0,2,oysters,oysters,Mollusks,,,,,
2013,5,Virginia,Food,Clostridium,,Suspected,,6,0,6,0,6,,,,,,,,
2014,1,Virginia,Food,Norovirus,,Confirmed,,44,0,44,0,44,,,,,,,,
2018,6,Tennessee,Food,,,,Private home/residence,15,0,15,0,15,,,,,,,,
2018,6,Ohio,Food,,,,Restaurant - other or unknown type,2,0,2,0,2,,,,,,,,
2018,6,Texas,Food,,,,Unknown,4,0,4,0,4,"pickles, deep fried; cheese sticks; fire sticks",,Multiple,,,,,
2018,4,Arizona,Food,Bacillus cereus,,Suspected,Private home/residence,25,0,25,0,25,"shredded cheese, pasteurized",cheese,Dairy,,,,,
2018,4,Arizona,Food,Salmonella enterica,Oranienburg,Confirmed,Private home/residence,9,2,9,0,9,,,,,,,,
2018,5,Connecticut,Food,Norovirus Genogroup I,GI.P6 - GI.6,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,6,0,6,,,,,,,,
2018,6,North Carolina,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,133,1,133,0,133,,,,,,,,
2018,6,Wisconsin,Food,Norovirus Genogroup I,GI.P4 - GI.4,Confirmed,Prison/jail,59,0,0,0,0,,,,,,,,
2018,3,Illinois,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type,14,0,14,0,14,,,,,,,,
2018,5,Illinois,Food,Rotavirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,7,Multistate,Food,Salmonella enterica,Javiana,Confirmed,Unknown,27,4,20,0,19,leafy greens,,Vegetable Row Crops,,,,,
2018,6,Connecticut,Food,"Escherichia coli, Enteropathogenic",other,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2018,5,Oregon,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,oysters,oysters,Mollusks,,,,,
2018,5,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2018,6,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,0,10,0,10,,,,,,,,
2018,6,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,,,,,,
2018,6,Kansas,Food,,,,Restaurant - Sit-down dining,3,0,3,0,0,,,,,,,,
2018,6,Kansas,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,4,0,5,,,,,,,,
2018,6,Ohio,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P untypeable - ; ,Suspected; Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2018,5,Texas,Food,Norovirus Genogroup II,,Suspected,Other,17,1,10,0,10,chicken salad sandwich,,Multiple,,,,,
2018,5,Texas,Food,Campylobacter unknown,,Confirmed,Private home/residence,5,0,0,0,0,,,,,,,,
2018,6,Oregon,Food,,,,Camp,23,0,23,0,23,,,,,,,,
2018,6,Texas,Food,,,,Unknown,3,0,3,0,3,"tortilla, flour; enchiladas; fajita, beef",,Multiple,,,,,
2018,6,Minnesota,Food,Cyclospora,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",16,0,16,0,16,"basil, unspecified",basil,Herbs,,,,,
2018,5,Iowa,Food,Salmonella enterica,Brandenburg,Confirmed,Private home/residence,3,1,3,0,3,,,,,,,,
2018,6,Florida,Food,Paralytic shellfish poison,,Suspected,Private home/residence,2,0,2,0,2,"fish, pufferfish","fish, puffer unspecified",Fish,,,,,
2018,3,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2018,6,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Private home/residence,3,0,0,0,0,chicken salad,,Multiple,,,,,
2018,6,Washington,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - other or unknown type,9,5,9,0,9,fresh produce,,Multiple,,,,,
2018,6,Nevada,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,6,Florida,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,"cabbage; tortilla, unspecified; sour cream",cabbage; cilantro; sour cream,Multiple,,,,,
2018,6,Ohio,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),3,2,3,0,3,,,,,,,,
2018,6,Utah,Food,Bacillus cereus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,0,0,4,,,,,,,,
2018,6,Minnesota,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,"oysters, raw",oysters,Mollusks,,,,,
2018,6,Ohio,Food,Salmonella enterica; Salmonella enterica,Infantis; Infantis,Confirmed; Confirmed,Grocery store,4,1,4,0,4,pamillo (rib steak),,Beef,,,,,
2018,6,Texas,Food,,,,Caterer (food prepared off-site from where served),54,0,54,0,54,"taco, unspecified",,Multiple,,,,,
2018,7,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,4,1,4,0,4,"fish, baraccuda","fish, baracuda",Fish,,,,,
2018,6,Massachusetts,Food,Salmonella enterica,Give,Confirmed,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),21,3,21,0,21,,,,,,,,
2018,7,Texas,Food,"Escherichia coli, Shiga toxin-producing",O157,Suspected,Private home/residence,3,0,3,0,3,grilled chicken,,Chicken,,,,,
2018,6,Florida,Food,,,,Unknown,2,1,1,0,0,,,,,,,,
2018,5,Michigan,Food,,,,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2018,5,Michigan,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",2,0,2,0,2,,,,,,,,
2018,7,Florida,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,"french-toast, unspecified",bread; egg; milk,Multiple,,,,,
2018,6,Texas,Food,Salmonella enterica,Saintpaul,Suspected,Private home/residence,6,0,6,0,6,,,,,,,,
2018,5,New York,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2018,5,New York,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - other or unknown type; Unknown,8,0,8,0,8,"oysters, raw","oysters, raw",Mollusks,,,,,
2018,3,Multistate,Food,Campylobacter jejuni,,Confirmed,Private home/residence,3,2,2,0,3,"chicken, liver","liver, chicken",Chicken,,,,,
2018,7,Texas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"sandwich, chicken; sandwich, other; ice tea; milkshake",,Multiple,,,,,
2018,6,Virginia,Food,,,,Caterer (food prepared off-site from where served),5,1,5,0,5,,,,,,,,
2018,6,New York,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,"fried rice, unspecified",,Multiple,,,,,
2018,5,Texas,Food,"Escherichia coli, Shiga toxin-producing",O26,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",6,0,6,0,6,,,,,,,,
2018,4,West Virginia,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,22,0,22,0,22,"salad, chopped",,Multiple,,,,,
2018,7,Texas,Food,,,,Caterer (food prepared off-site from where served),35,0,35,0,35,pasta; fruit; mixed vegetables; chicken; noodles; breads,,Multiple,,,,,
2018,6,Minnesota,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,chicken liver pate,"liver, chicken",Chicken,,,,,
2018,7,Utah,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,4,0,0,0,1,,,,,,,,
2018,3,Georgia,Food,Norovirus Genogroup I,GI.P6 - GI.6,Confirmed,Restaurant - Sit-down dining,31,0,31,0,31,,,,,,,,
2018,6,South Carolina,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,8,6,7,0,8,,,,,,,,
2018,4,Georgia,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,4,Georgia,Food,Staphylococcus aureus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,"ice cream, soft serve",,Multiple,,,,,
2018,6,Minnesota,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Buffet,32,7,32,1,32,,,,,,,,
2018,7,Minnesota,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,3,Florida,Food,Bacillus cereus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,0,10,0,10,,,,,,,,
2018,3,Georgia,Food,,,,Banquet Facility (food prepared and served on-site),45,0,45,0,45,,,,,,,,
2018,4,Georgia,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,9,0,9,0,9,shrimp and grits,,Multiple,,,,,
2018,7,Texas,Food,,,,Unknown,3,0,3,0,3,"pizza, sausage and pepperoni; hamburger",,Multiple,,,,,
2018,5,Georgia,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,taco or nacho salad,,Multiple,,,,,
2018,7,Oregon,Food,Salmonella enterica,Dublin,Confirmed,Private home/residence,38,7,38,0,38,beef,beef,Beef,,,,,
2018,7,Oregon,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,15,2,15,0,15,macaroni salad,pasta,Multiple,,,,,
2018,7,New York,Food,Salmonella enterica,Give,Confirmed,Restaurant - Buffet,10,8,10,0,10,,,,,,,,
2018,5,Georgia,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,fried fish; hushpuppy; french fries,,Multiple,,,,,
2018,6,Georgia,Food,,,,Other,4,0,4,0,4,,,,,,,,
2018,7,New York,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"fish, tuna",tuna,Fish,,,,,
2018,3,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,4,Multistate,Food,Salmonella enterica,Adelaide,Confirmed,Other,77,36,70,1,70,"melon, unspecified",,Fruits,,,,,
2017,11,Multistate,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining; Private home/residence,45,11,41,0,41,shell eggs,egg,Eggs,,,,,
2018,7,Texas,Food,,,,Unknown,2,0,2,0,2,pizza,,Multiple,,,,,
2018,7,Alaska,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Sit-down dining,6,0,5,0,5,"oysters, raw",,Mollusks,,,,,
2018,7,Pennsylvania,Food,Salmonella enterica,Typhimurium,Confirmed,School/college/university,109,11,109,0,109,pulled pork,,Pork,,,,,
2018,7,Texas,Food,Salmonella enterica,unknown,Suspected,Other,2,0,2,0,2,cheddar crackers,,Invalid,,,,,
2018,7,Florida,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,"sandwich, red meat-based","bread, white; cheese; ground beef; leaf lettuce; tomato",Multiple,,,,,
2018,7,Florida,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,tomatoes,tomato,Seeded Vegetables,,,,,
2018,7,Connecticut,Food,,,,Banquet Facility (food prepared and served on-site),4,0,4,0,4,,,,,,,,
2018,6,Pennsylvania,Food,Campylobacter coli; Campylobacter unknown,,Confirmed; Suspected,Restaurant - Sit-down dining,2,0,2,0,2,chicken livers,,Chicken,,,,,
2018,7,Connecticut,Food,Norovirus Genogroup II,GII.P7 - ,Confirmed,Camp,29,0,29,0,29,"tater tots; sauces; spaghetti, unspecified",,Multiple,,,,,
2018,4,Washington,Food,,,,Grocery store,5,0,5,0,5,spicy raw oysters,,Multiple,,,,,
2018,4,Florida,Food,Salmonella enterica,Enteritidis,Confirmed,Other,51,2,37,0,37,chicken marsala,chicken; mushrooms; tomato,Multiple,,,,,
2018,7,Minnesota,Food,Clostridium perfringens,,Suspected,Restaurant - Buffet,2,0,2,0,2,,,,,,,,
2018,7,Ohio,Food,Ciguatoxin,,Confirmed,Private home/residence,4,0,4,0,4,"fish, jack","fish, jack",Fish,,,,,
2018,7,Ohio,Food,Clostridium perfringens,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",647,2,647,0,647,,,,,,,,
2018,1,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,3,0,0,0,0,"oysters, raw","oysters, raw",Mollusks,,,,,
2018,5,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,34,1,34,0,34,,,,,,,,
2018,5,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,17,0,17,0,17,,,,,,,,
2017,1,Multistate,Food,Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica; Salmonella enterica,"Heidelberg; I 4,[5],12:b:- var. L(+) tartrate +; Javiana; Okatie; Thompson; Weltevreden",Confirmed; Confirmed; Confirmed; Confirmed; Confirmed; Confirmed,Private home/residence,199,54,143,0,143,kratom,,Other,,,,,
2018,7,Texas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"rice, white; pinto beans; steak; burritos",,Multiple,,,,,
2018,3,Colorado,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,egg rolls,,Multiple,,,,,
2018,8,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2018,7,Colorado,Food,Vibrio parahaemolyticus,unknown,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2018,5,Arizona,Food,,,,Caterer (food prepared off-site from where served),9,0,9,0,9,,,,,,,,
2018,6,Arizona,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - Buffet,2,0,2,0,2,"chicken, raw",chicken,Chicken,,,,,
2018,7,Minnesota,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"chicken wings, bbq",chicken,Chicken,,,,,
2018,7,Ohio,Food,Norovirus,,Suspected,Private home/residence,3,0,0,0,3,,,,,,,,
2018,7,Ohio,Food,Cyclospora cayetanensis,,Confirmed,Caterer (food prepared off-site from where served),6,0,6,0,6,,,,,,,,
2018,7,Minnesota,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,7,Oregon,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,3,1,3,0,3,raw oysters,oysters,Mollusks,,,,,
2018,8,Oregon,Food,,,,Restaurant - Sit-down dining,13,0,13,0,13,,,,,,,,
2018,7,Tennessee,Food,"Escherichia coli, Enteropathogenic; Escherichia coli, Enteropathogenic",other; unknown,Confirmed; Suspected,Restaurant - other or unknown type,32,0,32,0,32,,,,,,,,
2018,8,Florida,Food,Clostridium perfringens,,Suspected,Prison/jail,141,0,141,0,141,chicken,,Chicken,,,,,
2018,6,Nevada,Food,Clostridium perfringens,,Confirmed,Private home/residence,132,0,121,0,121,"beans, refried and pinto",,Multiple,,,,,
2018,6,Utah,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,5,Kansas,Food,Cyclospora cayetanensis,,Confirmed,Unknown,6,0,6,0,6,,,,,,,,
2018,6,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,5,Kansas,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,9,3,8,0,8,leafy greens,,Vegetable Row Crops,,,,,
2018,7,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,8,Minnesota,Food,Vibrio,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2018,4,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,hamburger,ground beef,Beef,,,,,
2018,5,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,8,Ohio,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,"chicken, liver",,Chicken,,,,,
2017,4,Florida,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2017,12,Florida,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,7,Connecticut,Food,Campylobacter,,Suspected,Private home/residence; Grocery store,3,0,3,0,3,,,,,,,,
2018,7,New York,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",117,10,116,0,116,,,,,,,,
2018,8,New York,Food,Staphylococcus aureus,,Confirmed,Prison/jail,45,0,45,0,45,,,,,,,,
2018,7,Nevada,Food,Norovirus Genogroup I,unknown - unknown,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2018,2,Colorado,Food,Clostridium perfringens,,Suspected,Prison/jail,79,0,79,0,79,chili mac,,Multiple,,,,,
2018,8,Florida,Food,,,,Caterer (food prepared off-site from where served),12,0,12,0,12,"rice; beans, black",rice; black beans,Grains-Beans,,,,,
2018,8,Massachusetts,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Confirmed; Suspected,Caterer (food prepared off-site from where served),17,0,17,0,17,,,,,,,,
2018,7,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,13,1,13,0,13,"oysters, raw",,Mollusks,,,,,
2018,8,New York,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,tuna burger,tuna,Fish,,,,,
2018,7,Washington,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,,
2018,5,Colorado,Food,,,,School/college/university,12,0,12,0,12,smoothie,,Multiple,,,,,
2018,8,Ohio,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,8,Minnesota,Food,Norovirus Genogroup I,GI.P untypeable - GI.3,Confirmed,Restaurant - Sit-down dining,18,0,18,0,18,garden salad,,Multiple,,,,,
2018,7,North Carolina,Food,Norovirus unknown,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",21,0,21,0,21,,,,,,,,
2018,8,Florida,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",68,1,68,0,68,"sandwiches, variety",cheese; lettuce; tomato,Multiple,,,,,
2018,8,Oregon,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,8,Oregon,Food,Shigella flexneri,,Confirmed,Caterer (food prepared off-site from where served),112,10,112,0,112,asparagus,asparagus,Vegetable Row Crops,,,,,
2018,8,Washington,Food,Norovirus Genogroup II,GII.P7 - GII.7,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2018,7,Washington,Food,Norovirus Genogroup II,unknown - ,Confirmed,Restaurant - Sit-down dining,21,2,2,,0,,,,,,,,
2018,8,Washington,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,10,2,10,0,10,,,,,,,,
2017,8,Washington,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Grocery store,7,1,7,0,7,,,,,,,,
2018,8,Minnesota,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,tuna burger,tuna,Fish,,,,,
2018,7,Michigan,Food,Salmonella enterica,Typhimurium,Confirmed,Prison/jail,24,1,24,0,24,,,,,,,,
2018,8,Tennessee,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,26,5,26,0,26,short-rib gnocchi,egg,Eggs,,,,,
2018,8,New York,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2018,3,New York,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,"sandwich, tuna fish",tuna,Fish,,,,,
2018,8,Oregon,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Caterer (food prepared off-site from where served),23,1,23,0,23,potato salad,,Multiple,,,,,
2018,8,Texas,Food,Salmonella enterica,unknown,Suspected,Unknown,4,0,4,0,4,,,,,,,,
2018,6,Montana,Food,Cyclospora cayetanensis,,Confirmed,Hospital,6,0,6,0,6,,,,,,,,
2018,6,Multistate,Food,Salmonella enterica,Berta,Confirmed,Unknown,7,2,7,0,7,,,,,,,,
2018,7,Florida,Food,Staphylococcus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,8,Colorado,Food,,,,Restaurant - Buffet,12,0,12,0,12,"chicken, teriyaki; chicken, orange; fried rice, unspecified",,Multiple,,,,,
2017,12,Multistate,Food,Salmonella enterica; Salmonella enterica,Montevideo; Cubana,Confirmed; Confirmed,Unknown,62,3,51,0,51,sprouts,,Sprouts,,,,,
2018,3,Florida,Food,Salmonella other,,Suspected,Restaurant - Sit-down dining,2,0,1,0,1,,,,,,,,
2018,2,Florida,Food,,,,Other,2,0,1,0,1,,,,,,,,
2018,4,Florida,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,4,Florida,Food,,,,Caterer (food prepared off-site from where served); Other; Ship/boat,4,0,4,0,4,cuban sandwich,,Multiple,,,,,
2018,6,Florida,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining; Restaurant - Buffet,19,0,19,0,19,,,,,,,,
2018,4,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,crab corn,,Multiple,,,,,
2018,5,Florida,Food,Salmonella unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,5,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,4,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,5,8,0,9,"romaine lettuce, unspecified",romaine lettuce,Vegetable Row Crops,,,,,
2018,8,South Carolina,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,28,0,28,0,28,,,,,,,,
2018,5,Pennsylvania,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,15,0,15,0,15,,,,,,,,
2018,8,Texas,Food,"Escherichia coli, Shiga toxin-producing",other,Suspected,Private home/residence,4,0,4,0,4,,,,,,,,
2018,8,Ohio,Food,Norovirus Genogroup II,,Suspected,Restaurant - other or unknown type,13,0,0,0,0,,,,,,,,
2018,7,Georgia,Food,Salmonella enterica,Braenderup,Confirmed,Other,70,16,62,0,70,"chicken, grilled",,Chicken,,,,,
2018,4,Georgia,Food,Salmonella enterica; Salmonella enterica,Enteritidis; Thompson,Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Caterer (food prepared off-site from where served)",94,5,94,0,94,chicken,chicken,Chicken,,,,,
2018,8,Texas,Food,,,,Restaurant - Buffet,12,0,4,0,4,,,,,,,,
2018,8,Maryland,Food,Salmonella enterica,Enteritidis,Confirmed,Religious facility,7,2,7,0,7,,,,,,,,
